Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd];Wind Speed  [900 mb];Wind Direction  [900 mb]
2016;04;18;15;00;29.65;0.00;0.00;60.00;14.57;219.99;11.89;215.13
2016;04;18;16;00;29.01;0.00;0.00;60.00;14.00;226.04;11.71;225.00
2016;04;18;17;00;27.96;0.00;0.00;60.00;11.02;231.63;9.22;231.34
2016;04;18;18;00;26.39;0.00;0.00;60.00;6.99;235.49;8.89;248.63
2016;04;18;19;00;24.10;0.00;0.00;29.86;3.60;233.13;10.18;261.87
2016;04;18;20;00;22.72;0.00;0.60;0.00;1.61;243.43;10.81;268.09
2016;04;18;21;00;21.77;0.00;3.60;0.00;0.36;360.00;10.08;270.00
2016;04;18;22;00;21.04;0.00;8.10;0.00;2.31;38.66;9.01;272.29
2016;04;18;23;00;20.46;0.00;13.50;0.00;4.33;41.63;7.28;278.53
2016;04;19;00;00;19.96;0.00;30.00;0.00;5.40;36.87;6.03;287.35
2016;04;19;01;00;19.51;0.00;30.00;0.00;6.19;35.54;4.68;292.62
2016;04;19;02;00;19.08;0.00;30.00;0.00;6.79;32.01;3.71;299.05
2016;04;19;03;00;18.60;0.00;30.00;0.00;7.10;30.47;2.31;308.66
2016;04;19;04;00;17.54;0.00;30.00;0.00;7.49;35.22;4.32;180.00
2016;04;19;05;00;17.24;0.00;30.00;0.00;7.49;35.22;5.05;175.91
2016;04;19;06;00;17.22;0.00;30.00;29.91;7.49;35.22;6.13;176.63
2016;04;19;07;00;18.52;0.00;30.00;40.85;5.50;31.61;7.56;180.00
2016;04;19;08;00;21.70;0.00;30.00;40.85;2.97;104.04;9.01;182.29
2016;04;19;09;00;24.26;0.00;29.10;40.85;5.09;171.87;9.11;189.09
2016;04;19;10;00;26.13;0.00;6.90;41.43;7.70;190.78;8.56;194.62
2016;04;19;11;00;27.54;0.00;0.00;55.60;10.37;200.32;9.69;195.07
2016;04;19;12;00;28.46;0.00;0.00;60.00;13.53;205.20;11.38;198.43
2016;04;19;13;00;28.84;0.00;1.20;60.00;15.14;208.39;12.52;198.43
2016;04;19;14;00;28.83;0.00;6.30;59.23;15.32;209.58;13.32;198.92
2016;04;19;15;00;28.51;0.00;3.90;55.98;14.69;210.96;12.86;197.93
2016;04;19;16;00;27.95;0.00;12.30;57.51;11.98;212.74;10.93;197.24
2016;04;19;17;00;27.07;0.00;30.00;52.15;10.00;210.26;9.69;195.07
2016;04;19;18;00;25.68;0.00;30.00;40.85;6.92;207.90;9.45;197.74
2016;04;19;19;00;23.75;0.00;54.00;20.86;4.68;202.62;9.03;203.50
2016;04;19;20;00;22.06;0.00;41.00;0.00;2.90;187.13;7.90;204.23
2016;04;19;21;00;20.83;0.00;0.00;0.00;1.84;168.69;7.42;202.83
2016;04;19;22;00;19.93;0.00;0.00;0.00;1.94;111.80;7.29;200.22
2016;04;19;23;00;19.15;0.00;0.00;0.00;2.90;82.87;7.07;194.74
2016;04;20;00;00;18.41;0.00;0.00;0.00;3.55;66.04;7.17;197.53
2016;04;20;01;00;17.73;0.00;0.00;0.00;4.10;52.13;6.83;198.43
2016;04;20;02;00;17.17;0.00;0.00;0.00;4.84;48.01;6.15;200.56
2016;04;20;03;00;16.76;0.00;0.00;0.00;5.35;42.27;5.48;203.20
2016;04;20;04;00;16.56;0.00;0.00;0.00;6.88;42.88;6.03;197.35
2016;04;20;05;00;16.05;0.00;0.00;0.00;6.64;40.60;6.49;199.44
2016;04;20;06;00;15.89;0.00;0.00;45.11;6.92;38.66;7.09;203.96
2016;04;20;07;00;17.08;0.00;0.00;60.00;4.90;36.03;7.79;213.69
2016;04;20;08;00;20.23;0.00;3.90;60.00;2.31;128.66;9.29;215.54
2016;04;20;09;00;22.95;0.00;0.90;57.51;5.15;192.09;9.22;218.66
2016;04;20;10;00;25.18;0.00;0.30;59.43;8.37;205.46;7.99;215.84
2016;04;20;11;00;26.83;0.00;1.80;59.81;11.30;210.65;8.71;209.74
2016;04;20;12;00;27.67;0.00;6.60;58.85;13.48;214.11;10.95;207.41
2016;04;20;13;00;28.02;0.00;6.90;55.79;14.69;216.03;11.92;208.89
2016;04;20;14;00;27.96;0.00;4.80;55.60;14.84;219.09;12.90;210.14
2016;04;20;15;00;27.60;0.00;6.00;56.94;14.80;221.05;12.78;212.35
2016;04;20;16;00;27.00;0.00;6.60;56.17;12.48;223.83;10.38;213.69
2016;04;20;17;00;26.10;0.00;7.80;55.79;10.69;225.00;8.50;216.38
2016;04;20;18;00;24.73;0.00;9.30;55.02;7.64;225.00;6.92;231.34
2016;04;20;19;00;22.64;0.00;6.90;28.30;4.84;221.99;6.76;244.80
2016;04;20;20;00;20.99;0.00;7.80;0.00;2.81;219.81;6.76;244.80
2016;04;20;21;00;19.98;0.00;9.90;0.00;1.08;180.00;5.99;237.26
2016;04;20;22;00;19.12;0.00;11.10;0.00;1.08;90.00;5.69;235.30
2016;04;20;23;00;18.51;0.00;10.80;0.00;3.32;77.47;5.09;225.00
2016;04;21;00;00;18.00;0.00;10.80;0.00;4.35;65.56;4.61;218.66
2016;04;21;01;00;17.47;0.00;11.10;0.00;5.19;56.31;4.39;214.99
2016;04;21;02;00;17.00;0.00;9.60;0.00;5.86;47.49;4.20;210.96
2016;04;21;03;00;16.49;0.00;7.20;0.00;6.13;40.24;4.02;206.57
2016;04;21;04;00;15.48;0.00;12.00;0.00;6.13;40.24;4.10;195.26
2016;04;21;05;00;15.11;0.00;7.80;0.00;6.70;36.25;3.62;185.71
2016;04;21;06;00;15.20;0.00;5.40;42.45;6.49;33.69;3.60;180.00
2016;04;21;07;00;16.80;0.00;8.70;56.55;3.60;36.87;3.60;180.00
2016;04;21;08;00;19.18;0.00;10.50;54.45;2.60;146.31;4.32;180.00
2016;04;21;09;00;21.19;0.00;10.20;53.30;5.77;183.58;4.32;180.00
2016;04;21;10;00;22.86;0.00;9.60;53.49;7.97;198.43;3.60;180.00
2016;04;21;11;00;24.26;0.00;7.50;53.87;9.98;205.64;5.09;188.13
2016;04;21;12;00;25.12;0.00;6.60;55.21;12.41;209.54;7.17;197.53
2016;04;21;13;00;25.49;0.00;23.00;55.79;13.98;214.51;9.18;205.56
2016;04;21;14;00;25.40;0.00;17.00;45.32;14.34;218.88;10.32;209.25
2016;04;21;15;00;24.97;0.00;32.00;49.15;14.29;220.91;10.14;207.47
2016;04;21;16;00;24.28;0.00;31.00;39.57;13.28;220.60;9.03;203.50
2016;04;21;17;00;23.19;0.00;36.00;40.21;11.25;219.81;7.09;203.96
2016;04;21;18;00;21.54;0.00;30.00;37.02;8.94;220.10;6.19;215.54
2016;04;21;19;00;19.53;0.00;30.00;21.91;6.64;220.60;6.11;225.00
2016;04;21;20;00;18.13;0.00;37.00;0.00;5.40;216.87;6.64;229.40
2016;04;21;21;00;16.93;0.00;45.00;0.00;4.39;214.99;7.39;226.97
2016;04;21;22;00;16.00;0.00;23.00;0.00;3.42;198.43;8.21;217.87
2016;04;21;23;00;15.19;0.00;34.00;0.00;2.90;187.13;8.79;214.99
2016;04;22;00;00;14.59;0.00;35.00;0.00;2.52;180.00;8.79;214.99
2016;04;22;01;00;14.04;0.00;42.00;0.00;1.48;165.96;8.21;217.87
2016;04;22;02;00;13.58;0.00;22.00;0.00;1.02;135.00;7.90;223.15
2016;04;22;03;00;13.12;0.00;32.00;0.00;1.61;116.57;7.64;225.00
2016;04;22;04;00;13.77;0.00;100.00;0.00;3.26;96.34;7.93;230.53
2016;04;22;05;00;13.67;0.00;100.00;0.00;3.26;96.34;8.16;228.58
2016;04;22;06;00;13.69;0.00;100.00;0.00;2.28;108.43;9.50;232.70
2016;04;22;07;00;14.07;0.00;100.00;0.00;2.55;171.87;9.79;233.97
2016;04;22;08;00;14.99;0.00;100.00;0.00;5.15;192.09;10.30;233.53
2016;04;22;09;00;16.39;0.00;100.00;0.00;8.05;206.57;10.38;236.31
2016;04;22;10;00;18.23;0.00;20.00;0.00;10.69;212.62;9.89;236.89
2016;04;22;11;00;19.93;0.00;31.00;47.23;13.48;214.11;10.09;214.82
2016;04;22;12;00;20.89;0.00;33.00;40.21;15.78;214.78;13.05;204.44
2016;04;22;13;00;21.31;0.00;45.00;38.94;17.21;217.35;15.04;201.04
2016;04;22;14;00;21.30;0.00;22.00;31.28;17.88;220.10;15.98;202.52
2016;04;22;15;00;20.94;0.00;36.00;45.96;17.32;223.32;15.32;203.55
2016;04;22;16;00;20.30;0.00;38.00;37.02;16.80;225.00;14.99;204.10
2016;04;22;17;00;19.34;0.00;51.00;35.74;15.27;225.00;13.05;204.44
2016;04;22;18;00;18.02;0.00;23.00;27.45;13.49;226.08;10.59;215.31
2016;04;22;19;00;16.57;0.00;35.00;24.90;10.95;226.33;8.23;246.80
2016;04;22;20;00;15.61;0.00;27.00;0.00;8.15;225.00;7.56;270.00
2016;04;22;21;00;14.85;0.00;22.00;0.00;7.39;223.03;6.57;279.46
2016;04;22;22;00;14.40;0.00;16.00;0.00;6.64;220.60;4.20;300.96
2016;04;22;23;00;14.11;0.00;100.00;0.00;5.35;222.27;2.88;360.00
2016;04;23;00;00;13.91;0.00;33.00;0.00;3.56;225.00;6.41;51.84
2016;04;23;01;00;14.00;0.00;38.00;0.00;1.53;225.00;11.18;56.82
2016;04;23;02;00;13.97;0.00;13.00;0.00;0.36;270.00;14.28;56.31
2016;04;23;03;00;13.97;0.00;27.00;0.00;1.48;14.04;15.82;48.69
2016;04;23;04;00;13.51;0.00;17.00;0.00;6.29;13.24;23.73;22.29
2016;04;23;05;00;13.19;0.00;6.00;0.00;6.64;12.53;22.35;14.93
2016;04;23;06;00;13.24;0.00;0.00;45.50;7.34;11.31;21.79;7.59
2016;04;23;07;00;15.25;0.00;0.00;60.00;7.99;7.77;21.29;3.88
2016;04;23;08;00;16.75;0.00;0.00;60.00;7.59;5.44;20.17;2.05
2016;04;23;09;00;18.30;0.00;0.00;60.00;6.16;353.29;15.12;360.00
2016;04;23;10;00;19.84;0.00;0.00;60.00;5.32;331.70;13.68;360.00
2016;04;23;11;00;21.40;0.00;0.00;60.00;6.13;310.24;13.40;353.83
2016;04;23;12;00;22.62;0.00;0.00;60.00;7.09;293.96;12.50;348.37
2016;04;23;13;00;23.63;0.00;0.00;60.00;8.05;280.30;11.04;340.97
2016;04;23;14;00;24.18;0.00;0.00;60.00;9.39;274.40;10.79;334.29
2016;04;23;15;00;24.37;0.00;0.00;60.00;10.80;270.00;9.50;322.70
2016;04;23;16;00;24.14;0.00;0.00;60.00;10.82;266.19;8.94;310.10
2016;04;23;17;00;23.40;0.00;0.00;60.00;10.14;263.88;9.16;315.00
2016;04;23;18;00;22.17;0.00;0.00;60.00;7.21;267.14;12.10;337.25
2016;04;23;19;00;20.55;0.00;0.00;33.74;3.67;281.31;14.76;358.60
2016;04;23;20;00;19.47;0.00;0.00;0.00;3.08;339.44;16.81;9.87
2016;04;23;21;00;18.47;0.00;0.00;0.00;4.74;8.75;18.69;15.64
2016;04;23;22;00;17.69;0.00;0.00;0.00;5.82;21.80;18.67;19.13
2016;04;23;23;00;16.74;0.00;0.00;0.00;6.95;21.25;17.87;18.80
2016;04;24;00;00;15.69;0.00;1.00;0.00;8.09;20.85;16.62;17.65
2016;04;24;01;00;14.62;0.00;2.00;0.00;8.43;19.98;15.38;16.31
2016;04;24;02;00;13.75;0.00;0.00;0.00;9.00;16.26;14.06;13.32
2016;04;24;03;00;12.98;0.00;0.00;0.00;9.35;15.64;12.85;11.31
2016;04;24;04;00;11.29;0.00;0.00;0.00;10.14;16.50;12.14;11.98
2016;04;24;05;00;10.76;0.00;0.90;0.00;10.14;16.50;10.74;13.57
2016;04;24;06;00;11.47;0.00;11.40;49.27;9.35;15.64;9.11;9.09
2016;04;24;07;00;15.08;0.00;13.00;52.72;5.94;14.04;7.21;2.86
2016;04;24;08;00;17.82;0.00;48.00;51.70;3.26;6.34;6.57;350.54
2016;04;24;09;00;19.90;0.00;100.00;29.36;0.80;243.43;6.52;353.66
2016;04;24;10;00;20.96;0.00;100.00;0.00;5.69;214.70;3.60;360.00
2016;04;24;11;00;21.77;0.00;100.00;0.00;10.38;213.69;4.07;225.00
2016;04;24;12;00;22.34;0.00;100.00;0.00;14.19;215.71;9.29;215.54
2016;04;24;13;00;22.67;0.00;22.00;0.00;16.20;216.87;12.10;210.38
2016;04;24;14;00;22.67;0.00;8.00;45.96;17.21;217.35;13.53;208.61
2016;04;24;15;00;22.34;0.00;19.00;54.89;17.94;218.48;14.65;207.82
2016;04;24;16;00;21.68;0.00;26.00;47.87;17.71;217.57;15.14;205.35
2016;04;24;17;00;20.61;0.00;38.00;43.40;15.19;216.33;13.57;201.80
2016;04;24;18;00;19.12;0.00;4.00;35.74;12.78;212.35;10.83;195.42
2016;04;24;19;00;17.43;0.00;14.00;33.06;8.85;206.57;7.59;185.44
2016;04;24;20;00;16.36;0.00;0.00;0.00;7.09;203.96;6.57;170.54
2016;04;24;21;00;15.47;0.00;1.00;0.00;5.82;201.80;6.62;157.62
2016;04;24;22;00;14.73;0.00;11.00;0.00;5.01;201.04;6.30;149.04
2016;04;24;23;00;14.05;0.00;14.00;0.00;4.21;199.98;5.12;140.71
2016;04;25;00;00;13.47;0.00;37.00;0.00;3.88;201.80;4.39;124.99
2016;04;25;01;00;13.10;0.00;100.00;0.00;3.40;212.01;5.00;120.26
2016;04;25;02;00;12.77;0.00;100.00;0.00;2.81;219.81;4.90;107.10
2016;04;25;03;00;12.55;0.00;100.00;0.00;2.10;239.04;5.04;90.00
2016;04;25;04;00;11.73;0.00;100.00;0.00;3.60;270.00;5.04;90.00
2016;04;25;05;00;11.79;0.00;100.00;0.00;3.24;270.00;6.57;80.54
2016;04;25;06;00;12.05;0.00;100.00;0.00;3.96;270.00;5.94;75.96
2016;04;25;07;00;12.93;0.00;19.00;0.00;4.68;270.00;6.44;63.43
2016;04;25;08;00;14.30;0.00;14.00;47.87;5.86;259.38;6.92;81.03
2016;04;25;09;00;15.85;0.00;15.00;51.06;8.09;249.15;1.80;126.87
2016;04;25;10;00;17.23;0.00;9.00;50.43;10.81;240.02;4.80;192.99
2016;04;25;11;00;18.41;0.00;7.00;54.26;13.36;242.74;6.76;205.20
2016;04;25;12;00;19.35;0.00;0.00;55.53;15.32;246.45;9.50;217.30
2016;04;25;13;00;20.03;0.00;0.00;60.00;18.00;253.74;12.10;233.47
2016;04;25;14;00;20.37;0.00;0.00;60.00;20.06;260.71;14.71;248.46
2016;04;25;15;00;20.37;0.00;0.00;60.00;19.81;267.92;14.69;258.69
2016;04;25;16;00;20.07;0.00;0.00;60.00;17.70;274.67;11.52;270.00
2016;04;25;17;00;19.47;0.00;0.00;60.00;15.11;282.38;9.03;293.50
2016;04;25;18;00;18.63;0.00;0.00;60.00;12.86;287.93;9.09;326.31
2016;04;25;19;00;17.32;0.00;0.00;35.31;7.75;291.80;11.17;358.15
2016;04;25;20;00;16.23;0.00;0.00;0.00;6.13;310.24;15.19;13.71
2016;04;25;21;00;15.24;0.00;0.00;0.00;5.15;335.22;17.99;19.89
2016;04;25;22;00;14.40;0.00;0.00;0.00;5.04;360.00;18.72;22.62
2016;04;25;23;00;13.54;0.00;0.00;0.00;5.59;14.93;18.86;23.63
2016;04;26;00;00;12.82;0.00;0.00;0.00;6.49;19.44;19.19;23.20
2016;04;26;01;00;12.18;0.00;0.00;0.00;6.62;22.38;19.05;22.20
2016;04;26;02;00;11.63;0.00;0.00;0.00;6.62;22.38;17.87;18.80
2016;04;26;03;00;11.10;0.00;0.00;0.00;6.62;22.38;16.77;14.93
2016;04;26;04;00;9.29;0.00;0.00;0.00;8.65;16.93;19.85;4.16
2016;04;26;05;00;8.81;0.00;0.00;0.00;8.77;19.18;17.64;360.00
2016;04;26;06;00;9.53;0.00;0.00;51.97;7.63;19.29;15.84;358.70
2016;04;26;07;00;12.77;0.00;0.00;60.00;4.21;19.98;14.06;357.06
2016;04;26;08;00;15.04;0.00;0.00;60.00;1.44;360.00;13.04;353.66
2016;04;26;09;00;16.77;0.00;0.00;60.00;1.61;243.43;8.64;360.00
2016;04;26;10;00;18.14;0.00;0.00;60.00;5.09;225.00;3.22;333.43
2016;04;26;11;00;19.28;0.00;1.80;60.00;8.15;225.00;3.96;270.00
2016;04;26;12;00;19.97;0.00;25.80;58.85;11.20;225.00;6.62;247.62
2016;04;26;13;00;20.20;0.00;100.00;43.53;13.76;227.12;8.85;243.43
2016;04;26;14;00;20.08;0.00;100.00;0.00;14.51;226.01;11.53;231.34
2016;04;26;15;00;19.92;0.00;42.00;0.00;15.04;222.09;12.54;219.17
2016;04;26;16;00;19.44;0.00;19.00;33.19;15.35;219.29;12.68;214.59
